bussinessZones,city,cityPositionCounts,companyName,companySize,district,education,financeStage,industryField,positionID,positionLables,positionName,positionType1,postionType2,salary,workYear
['张江'],上海,476,银川全息数据科技有限公司,50-150人,浦东新区,本科,不需要融资,金融,3772543,"['征信', '高级', '中级', '数据挖掘', '机器学习']",数据分析师（风险政策）,开发/测试/运维类,数据开发,15k-25k,1-3年
"['张江', '唐镇', '金桥', '张江', '唐镇', '金桥', '张江', '唐镇', '金桥']",上海,476,上海基分文化传播有限公司,500-2000人,浦东新区,本科,不需要融资,移动互联网,3897956,"['高级', '大数据', '数据挖掘']",数据分析运营,开发/测试/运维类,数据开发,10k-20k,3-5年
NULL,上海,476,易趣网,150-500人,浦东新区,本科,不需要融资,移动互联网,3407907,"['金融', '大数据', '数据挖掘', '用户研究']",商业数据分析师,开发/测试/运维类,数据开发,10k-20k,1年以下
"['五角场', '大学区', '复旦大学']",上海,476,上海兆言网络科技有限公司,15-50人,杨浦区,本科,B轮,"移动互联网,企业服务",3441401,"['测试', '大数据', 'R']",QA/QC 数据分析工程师,开发/测试/运维类,测试,20k-40k,1-3年
"['天山路', '虹桥', '古北']",上海,476,上海寻梦信息技术有限公司,500-2000人,长宁区,本科,C轮,"电子商务,移动互联网",3606873,"['电商', '游戏', '大数据', '数据挖掘']",数据分析工程师（风控方向）,开发/测试/运维类,数据开发,15k-30k,1-3年
"['漕宝路', '漕河泾']",上海,476,腾讯科技(深圳)有限公司,2000人以上,徐汇区,本科,上市公司,"移动互联网 ,游戏",3554495,"['游戏', '高级', '大数据', '专员', '用户研究']",游戏数据分析师,产品/需求/项目类,数据分析,20k-25k,3-5年
NULL,上海,476,上海倍增智能科技有限公司,150-500人,宝山区,本科,不需要融资,"移动互联网,电子商务",4061980,"['高级', '大数据', '数据挖掘']",数据分析运营,产品/需求/项目类,数据分析,10k-20k,3-5年
"['陆家嘴', '梅园', '八佰伴']",上海,476,北京恒昌利通投资管理有限公司,2000人以上,浦东新区,本科,不需要融资,金融,3733116,"['金融', '数据挖掘', '大数据挖掘', '量化分析']",金融数据分析,开发/测试/运维类,数据开发,30k-60k,1-3年
"['张江', '张江']",上海,476,上海二三四五网络科技有限公司,500-2000人,浦东新区,本科,上市公司,"数据服务,移动互联网",3461978,"['金融', '银行', '征信', '量化']",高级数据分析师（风控）,产品/需求/项目类,数据分析,15k-30k,3-5年
"['洋泾', '源深体育中心', '洋泾', '陆家嘴', '源深体育中心', '陆家嘴']",上海,476,上海汇航捷讯网络科技有限公司,150-500人,浦东新区,大专,B轮,"电子商务,企业服务",3161001,"['资深', '数据挖掘', 'SPSS']",BI数据分析师,产品/需求/项目类,数据分析,15k-25k,1-3年
NULL,上海,476,小黑鱼科技有限公司,150-500人,浦东新区,本科,未融资,"移动互联网,金融",3654068,"['金融', '大数据', '数据挖掘']",风控数据分析师,金融类,风控,10k-20k,1-3年
['虹桥'],上海,476,上海旺旺食品集团有限公司,2000人以上,闵行区,大专,上市公司,"电子商务,移动互联网",3459467,"['统计', 'SPSS', '数据管理', '业务分析']",销售数据分析,市场/商务/销售类,销售,4k-6k,不限
['四平路'],上海,476,上海析鲸信息科技有限公司,15-50人,杨浦区,本科,未融资,"数据服务,金融",2864950,"['金融', '房产服务', '建模']",风险数据分析师,金融类,风控,8k-12k,1-3年
"['中山公园', '新华路']",上海,476,北京三快在线科技有限公司,2000人以上,长宁区,本科,D轮及以上,"移动互联网,O2O",4090565,"['SQL', 'BI']",数据分析师（Tableau）,产品/需求/项目类,数据分析,18k-28k,1-3年
"['唐镇', '金桥']",上海,476,上海淇毓信息科技有限公司,500-2000人,浦东新区,不限,未融资,"移动互联网,金融",3790241,"['金融', '算法', '数据挖掘', '机器学习', '用户研究']",数据分析建模经理/数据建模经理/建模师/数据建模专家,开发/测试/运维类,数据开发,30k-50k,3-5年
"['龙华', '龙华', '徐家汇', '徐家汇', '枫林路', '枫林路']",上海,476,杭州数云信息技术有限公司上海分公司,150-500人,徐汇区,本科,C轮,"企业服务,数据服务",3149463,"['电商', 'BI', 'SPSS', 'sas', '数据管理']",数据分析师（CRM）,开发/测试/运维类,数据开发,7k-10k,1-3年
"['五角场', '大学区', '长海医院']",上海,476,上海融之家金融信息服务有限公司,150-500人,杨浦区,本科,B轮,"移动互联网,金融",3825104,"['支付', '量化']",风控数据分析师,产品/需求/项目类,数据分析,15k-25k,3-5年
"['外滩', '北京东路', '七浦路']",上海,476,众安在线财产保险股份有限公司,2000人以上,黄浦区,本科,上市公司,金融,4005611,[],数据分析经理（偏商业分析方向）,开发/测试/运维类,数据开发,18k-35k,5-10年
"['张江', '唐镇']",上海,476,成都原初文化传播有限公司,50-150人,浦东新区,不限,不需要融资,"教育,游戏",3747038,"['游戏', '体育运动', '运营', '策划']",电竞游戏数据分析师,产品/需求/项目类,数据分析,4k-8k,1-3年
"['张江', '唐镇', '金桥', '张江', '张江', '唐镇', '金桥', '唐镇', '金桥']",上海,476,上海基分文化传播有限公司,500-2000人,浦东新区,本科,不需要融资,移动互联网,3940263,"['电商', '游戏', '资深', '高级']",商业数据分析（游戏行业）,产品/需求/项目类,数据分析,15k-30k,3-5年
"['中山公园', '虹桥', '天山路']",上海,476,传神语联网网络科技股份有限公司,500-2000人,长宁区,本科,上市公司,电子商务,3906049,"['资深', '数据挖掘', '大数据', 'SPSS']",BI数据分析师,开发/测试/运维类,数据开发,15k-25k,3-5年
"['静安寺', '镇宁路', '北京西路']",上海,476,易空海软件咨询（上海）有限公司,15-50人,静安区,本科,不需要融资,移动互联网,3238852,"['高级', '数据挖掘', '机器学习', '人工智能', 'Ruby', 'python']",Data Scientist-数据分析和挖掘工程师,开发/测试/运维类,数据开发,15k-30k,1-3年
NULL,上海,476,上海海万信息科技股份有限公司,500-2000人,静安区,大专,不需要融资,"移动互联网,金融",3352445,"['大数据', '数据挖掘', 'hive', 'SPSS', 'sas']",数据分析（BI）,开发/测试/运维类,数据开发,8k-12k,1-3年
"['天山路', '虹桥', '古北']",上海,476,上海寻梦信息技术有限公司,500-2000人,长宁区,本科,C轮,"电子商务,移动互联网",3309407,"['大数据', '数据挖掘', '建模']",BI数据分析师,开发/测试/运维类,数据开发,15k-30k,1-3年
"['交大', '虹桥', '交通大学', '交大', '虹桥', '交大', '交通大学', '虹桥', '交通大学']",上海,476,上海印闪网络科技有限公司,50-150人,徐汇区,本科,A轮,"移动互联网,金融",3862833,"['专家', '资深', '高级', '数据挖掘']",数据分析师(贷后风控）,开发/测试/运维类,数据开发,15k-30k,1-3年
"['北新泾', '长征', '金沙江路']",上海,476,烟台欣和企业食品有限公司,2000人以上,长宁区,大专,不需要融资,生活服务,4088509,"['电商', '数据挖掘', 'SPSS']",资深数据分析师（生鲜电商/零售）,运营/编辑/客服,运营,15k-25k,5-10年
NULL,上海,476,腾讯科技(深圳)有限公司,2000人以上,徐汇区,本科,上市公司,"移动互联网 ,游戏",4050430,"['游戏', '资深', 'SPSS', '用户研究']",绝地求生产品数据分析师（上海）,运营/编辑/客服,运营,25k-35k,3-5年
"['场中路', '凉城', '江湾']",上海,476,上海览益信息科技有限公司,500-2000人,闸北区,本科,不需要融资,"金融,移动互联网",3772758,"['初级', '大数据', 'SQL', '数据管理']",BI数据分析师,开发/测试/运维类,数据开发,7k-14k,1-3年
"['静安寺', '南京西路']",上海,476,客锐市场信息咨询（上海）有限公司,15-50人,静安区,本科,不需要融资,数据服务,4064065,"['专员', '运营', '咨询', '品牌']",数据分析师（数据挖掘）,产品/需求/项目类,数据分析,6k-7k,不限
"['打浦桥', '打浦桥']",上海,476,上海乂学教育科技有限公司,150-500人,黄浦区,本科,A轮,"移动互联网,教育",3689065,"['人工智能', 'js', 'php', 'Java', 'Scala', 'python']",数据分析平台开发工程师,开发/测试/运维类,数据开发,15k-25k,3-5年
"['徐家汇', '交通大学']",上海,476,上海画龙信息科技有限公司,15-50人,徐汇区,硕士,A轮,"数据服务,广告营销",2547009,"['大数据', 'BI']",高级商业数据分析师,产品/需求/项目类,数据分析,15k-30k,3-5年
"['田林', '漕河泾', '漕宝路']",上海,476,上海晟品网络科技有限公司,50-150人,徐汇区,本科,A轮,"移动互联网,文化娱乐",3532017,"['移动互联网', '用户研究']",高级产品经理（数据分析方向）,产品/需求/项目类,产品设计/需求分析,20k-40k,3-5年
"['漕河泾', '虹梅路', '田林']",上海,476,炫一下（北京）科技有限公司,500-2000人,徐汇区,本科,D轮及以上,"移动互联网,文化娱乐",3954368,"['移动互联网', '用户研究']",高级产品经理（数据分析方向）,产品/需求/项目类,产品设计/需求分析,25k-50k,3-5年
['张江'],上海,476,韩领网络科技（上海）有限公司,2000人以上,浦东新区,本科,不需要融资,"移动互联网,O2O",3751379,"['商业', '业务运营', 'SQL', 'RDBMS']",Sr. Data Analyst高级数据分析,产品/需求/项目类,数据分析,13k-20k,不限
['张江'],上海,476,上海麦广互娱文化传媒股份有限公司,50-150人,浦东新区,本科,上市公司,"移动互联网,广告营销",4078578,"['金融', '广告营销', '策略']",数据分析/数据运营（现金贷）,产品/需求/项目类,数据分析,10k-20k,3-5年
"['张江', '唐镇', '金桥']",上海,476,上海淇毓信息科技有限公司,500-2000人,浦东新区,本科,未融资,"移动互联网,金融",4065203,"['总监', '风控', '主管', '经理', '策略设计']",数据分析建模师,金融类,风控,15k-30k,1-3年
"['北新泾', '长征', '金沙江路']",上海,476,什马互联网金融信息服务（上海）有限公司,150-500人,长宁区,本科,B轮,"移动互联网,金融",4051002,"['金融', '资深', '数据挖掘', '建模']",高级数据分析经理,开发/测试/运维类,数据开发,20k-30k,5-10年
['唐镇'],上海,476,深圳平安综合金融服务有限公司,2000人以上,浦东新区,本科,上市公司,"金融,数据服务",3915114,"['金融', '教育', '媒体', '大数据', '信贷']",数据分析岗（贷款业务事业部）,产品/需求/项目类,数据分析,8k-15k,1-3年
['北新泾'],上海,476,京东商城,2000人以上,长宁区,本科,上市公司,电子商务,3871811,"['电商', '移动互联网', '产品经理', '大数据']",SQL数据分析师,开发/测试/运维类,数据开发,15k-25k,1-3年
['安亭'],上海,476,3084225648@qq.com,NULL,嘉定区,大专,NULL,NULL,4074765,"['办公软件', '汽车相关']",汽车数据分析,产品/需求/项目类,数据分析,5K-9K,不限
"['新闸路', '静安寺', '曹家渡']",上海,476,北京爱论答科技有限公司,150-500人,静安区,本科,A轮,"移动互联网,教育",3909184,"['资深', 'SPSS', 'sas']",Data Analyst（学习数据分析师）,产品/需求/项目类,数据分析,15K-30K,3-5年
['周家嘴路'],上海,476,上海微创软件股份有限公司北京分公司,2000人以上,虹口区,本科,上市公司,"移动互联网,电子商务",4084075,"['app', 'R', 'PowerBI', 'Qlikvie']",数据分析师（Data Analytics）,产品/需求/项目类,数据分析,15k-25k,3-5年
NULL,上海,476,杭州数云信息技术有限公司上海分公司,150-500人,徐汇区,本科,C轮,"企业服务,数据服务",3170203,"['电商', 'SQL', 'SPSS', '数据管理']",CRM数据分析师,开发/测试/运维类,数据开发,8k-10k,3-5年
['人民广场'],上海,476,上海硕恩网络科技股份有限公司,15-50人,黄浦区,本科,D轮及以上,"数据服务,电子商务",2744640,"['金融', '数据挖掘', '深度学习']",SAS数据分析程序员,开发/测试/运维类,数据开发,8k-15k,不限
['北新泾'],上海,476,北京满运物流信息有限公司,500-2000人,长宁区,本科,D轮及以上,"移动互联网,O2O",4083929,"['物流', '大数据', '数据挖掘']",商业数据分析师,开发/测试/运维类,数据开发,30k-60k,3-5年
"['长征', '曹杨', '金沙江路']",上海,476,上海钱智金融信息服务有限公司,500-2000人,普陀区,本科,A轮,金融,3952481,"['金融', '资深', '大数据', 'BI', '商业']",数据分析/经理,产品/需求/项目类,数据分析,25k-50k,5-10年
['凉城'],上海,476,卫宁互联网科技有限公司,500-2000人,闸北区,本科,上市公司,医疗健康,3493241,"['数据挖掘', '大数据', '机器学习']",数据分析与挖掘-python工程师,开发/测试/运维类,数据开发,15k-25k,3-5年
"['火车站', '火车站', '天目西路', '天目西路', '闸北公园', '闸北公园']",上海,476,浙江每日互动网络科技股份有限公司,150-500人,静安区,硕士,D轮及以上,移动互联网,2547094,"['企业服务', 'BI']",商业数据分析,市场与销售,数据分析,12k-18k,不限
['张江'],上海,476,禄美生物科技（上海）有限公司,150-500人,浦东新区,大专,C轮,"O2O ,医疗健康",3479130,['电商'],数据分析专员,产品/需求/项目类,数据分析,5k-10k,3-5年
"['周家嘴路', '长阳路', '黄兴公园']",上海,476,商宴通（上海）网络科技有限公司,150-500人,杨浦区,硕士,B轮,"企业服务,O2O",1210371,"['金融', 'BI']",商业数据分析师,市场与销售,市场/营销,10k-18k,1-3年
"['北新泾', '长征', '金沙江路']",上海,476,携程计算机技术（上海）有限公司,2000人以上,长宁区,本科,上市公司,"移动互联网,旅游",2878071,"['旅游', 'BI']",商业数据分析师,产品/需求/项目类,数据分析,8k-16k,1-3年
"['长征', '金沙江路', '梅川路']",上海,476,徙木金融信息服务(上海)有限公司,50-150人,普陀区,本科,A轮,"金融,数据服务",2526097,"['金融', 'LBS', '社交网络']",数据分析经理,金融,风控,10K-20K,1-3年
"['源深体育中心', '东外滩', '梅园']",上海,476,上海招赢电子商务有限责任公司,150-500人,浦东新区,本科,不需要融资,电子商务,3437785,"['数据挖掘', 'SPSS', 'sas']",高级数据分析师,开发/测试/运维类,数据开发,15k-25k,3-5年
"['丁字桥', '武珞路', '紫阳']",上海,476,上海秦苍信息科技有限公司,500-2000人,浦东新区,本科,C轮,移动互联网、金融,3990548,"['金融', '风控', '审核']",业务支持（数据分析）,运营/编辑/客服,运营,5k-8k,不限
['龙柏'],上海,476,上海誉渡信息技术有限公司,15-50人,闵行区,本科,A轮,"移动互联网,金融",3864214,"['建模', '数据挖掘', 'SPSS']",高级数据分析师,金融类,风控,15k-25k,1-3年
"['世纪公园', '塘桥', '东方路']",上海,476,光大云付互联网股份有限公司,50-150人,浦东新区,本科,不需要融资,"金融,移动互联网",4011316,"['高级', '大数据', '统计', '数据管理']",市场数据分析师,产品/需求/项目类,数据分析,10k-16k,不限
